-0.579979086174193 1.451856803455734 -547.7491554240361 502
1.2252911106279383 0.4384525791290047 -804.3002699577047 504
-2.1313989482639846 -1.284615888196532 -723.5562133573933 506
4.5883230118126495 1.9279775077414754 -1459.250509785225 508
-0.8854462868495849 -3.9118131909501166 -336.685169298629 518
-0.8854462868495849 -3.9118131909501166 -336.685169298629 518
-1.8318744917179486 -3.2114830619004344 -842.7116740034102 520
1.4285429623533619 -0.4607977259112801 -573.4823843117725 522
-1.6325615974127663 -0.1795222984527719 -864.4799072376993 532
4.295330604948807 -3.1420608494533804 -1315.727282756986 534
3.0431780342456713 0.8653382004603383 -634.7644203265176 536
3.5160833573620858 -2.792423785944209 -1089.6317778406465 540
2.5083257415904923 4.023976295566397 -920.3162579599616 542
1.8235224502212821 -2.45296836699516 -1054.4092011930954 544
-2.536822291097571 -1.9077828357515974 -982.4694418794619 546
0.30792146558984834 1.7703830649849464 -516.8721113082236 548
3.0204431083051135 2.2472666126026026 -626.5105717969417 550
1.653268761296263 -0.7092847181564886 -1084.2575595993715 552
1.653268761296263 -0.7092847181564886 -1084.2575595993715 552
-0.10461742718121592 -1.2255285090614123 -803.7193602961328 554
1.6363970307819846 2.3596575043982195 -551.0212132980635 556
1.6363970307819846 2.3596575043982195 -551.0212132980635 556
4.32968659702157 0.4866892037914386 -521.9020702208784 558
4.32968659702157 0.4866892037914386 -521.9020702208784 558
-2.5047491775951047 -3.363698056231894 -314.11350568231165 560
-2.5047491775951047 -3.363698056231894 -314.11350568231165 560
1.717915055290156 -2.7011259162551227 -845.3314122302328 562
-2.369610853484301 -1.4130479819291373 -453.1452671683023 564
-2.369610853484301 -1.4130479819291373 -453.1452671683023 564
0.5339663191914656 4.888151415882735 -228.24243273312317 566
-1.486088897701717 1.7729636647600335 -300.41953648855286 576
-0.11548265815922376 1.5128300611034233 -366.2342658330269 582
2.4323516684621436 -0.9196184334584784 -688.0055796693755 584
2.4323516684621436 -0.9196184334584784 -688.0055796693755 584
2.9949304940014816 0.7105015276716062 -297.37416296205726 586
2.9949304940014816 0.7105015276716062 -297.37416296205726 586
-0.4881137615821205 0.4810580220050842 -802.6133623655701 588
3.0938109569582157 0.15337542253284286 -1011.7055194846819 594
1.0971856059134264 2.5534990599483187 -202.60002685383944 596
1.0971856059134264 2.5534990599483187 -202.60002685383944 596
2.8021012889690327 0.45876155498566296 -716.9527661825365 598
3.729798337727892 -3.1050623417116383 -1138.7033021736033 602
0.6747391720996383 0.1733753835711656 -728.5353729541258 604
0.8923157405286414 -2.866946558884025 -787.3794628596468 606
-4.883978514305349 1.4624291064390122 -717.0307227547372 610
-4.883978514305349 1.4624291064390122 -717.0307227547372 610
2.869057647441958 4.023019054570929 -1009.2667545770535 612
3.366430838203822 -3.028433756015688 -1053.6901181202215 614
4.929738946544187 -0.3576342695643302 -819.2895803825674 616
-3.9020386650745458 1.0100943672733704 -868.9662729717535 618
1.2629520860239198 0.7698577681661216 -590.9106698471278 620
-1.127967528970409 0.02532002965531288 -906.4109234656819 622
-1.073999393430725 1.4167648791722496 -444.55704444849573 624
0.9221882001714602 -4.15388738188915 -591.9289042779827 626
0.8045348177953544 1.1156593377295456 -233.12973834495233 630
0.8045348177953544 1.1156593377295456 -233.12973834495233 630
1.7513982272271642 3.2267187739506937 -460.085489853186 632
0.28728385749678964 -1.87979577470468 -865.5536922075463 638
-1.6224468598699455 1.3218715917027615 -472.6229079472455 644
2.2112838221544626 -2.676554803706347 -993.8599151378584 646
4.455789363281378 1.4443808989886788 -662.0252997214488 648
